period,cliente,produc,cantidad_facturas,cantidad_unidades,cantidad_productos,total_facturado,unidades_promedio_por_compra,productos_promedio_por_compra,precio_uni,depo,descripcion,precio_uni_deflactado,total_facturado_deflactado
2022-07,296,000-999-202208200,1.0,1.0,1.0,802.23,1.0,1.0,600.0,4.0,bob leche 30u,4719.936484076704,6310.791076034758
2022-08,296,000-999-202208200,1.0,1.0,1.0,802.23,1.0,1.0,600.0,4.0,bob leche 30u,4407.036866551546,5892.428642422744
2022-08,296,000-999-202208230,1.0,4.0,4.0,598.99,4.0,4.0,112.0,4.0,oblea arcor,822.6468817562885,4399.618354492851
2022-08,296,000-999-202209425,1.0,1.0,1.0,1143.98,1.0,1.0,855.6,4.0,c mix yog frut lighgt,6284.434571702504,8402.603390996062
2022-09,296,000-999-202209425,3.0,6.0,6.0,6863.88,1.0,1.0,855.6,4.0,c mix yog frut lighgt,5889.816843207595,47249.878487325564
2022-09,296,000-999-202209904,1.0,4.0,4.0,1767.78,2.0,2.0,330.54,4.0,alf tatin simple negro,2275.3857636206626,12169.121574433759
2022-10,296,000-999-202209904,1.0,2.0,2.0,883.89,2.0,2.0,330.54,4.0,alf tatin simple negro,2142.5478000194557,5729.341607548849
2022-08,296,000-999-202209905,1.0,2.0,2.0,883.89,2.0,2.0,330.54,4.0,alf tatin simple bco,2427.836609783247,6492.226359960409
2022-09,296,000-999-202209905,1.0,4.0,4.0,1767.8,2.0,2.0,330.54,4.0,alf tatin simple bco,2275.3857636206626,12169.259251311812
2022-10,296,000-999-202209905,1.0,2.0,2.0,883.9,2.0,2.0,330.54,4.0,alf tatin simple bco,2142.5478000194557,5729.406427171286
2022-10,296,000-999-202209945,1.0,1.0,1.0,1055.64,1.0,1.0,789.53,4.0,bob leche 30u,5117.703650237069,6842.618622897497
2022-10,296,000-999-202210203,2.0,2.0,2.0,2191.6499999999996,1.0,1.0,819.58,4.0,bob leche x30,5312.48661565906,14206.192551317963
2022-11,296,000-999-202210203,1.0,1.0,1.0,1095.82,1.0,1.0,819.58,4.0,bob leche x30,5132.837309815517,6862.863638500256
2022-10,296,000-999-202210210,1.0,1.0,1.0,930.85,1.0,1.0,696.2,4.0,block 38g,4512.742114036259,6033.734554511135
2022-10,296,000-999-202210245,1.0,2.0,2.0,1286.45,2.0,2.0,481.08,4.0,roclets 20g,3118.342396180068,8338.720328356716
2022-12,296,000-999-202211409,2.0,4.0,4.0,6541.51,2.0,2.0,1316.98,4.0,surt diversion,7877.685621818643,39128.88523134966
2023-02,296,000-999-202302234,2.0,2.0,2.0,1121.8,1.0,1.0,419.5,4.0,block 38g,2139.822934234411,5722.177276815643
2023-03,296,000-999-2023031217,2.0,3.0,3.0,1936.1799999999998,1.5,1.5,482.7,4.0,block 38g,2252.6981874142202,9035.900510685033
2023-03,296,000-999-2023031222,1.0,1.0,1.0,1301.91,1.0,1.0,973.72,4.0,block 110g,4544.224733890564,6075.844825308573
2023-04,296,000-999-202304222,2.0,2.0,2.0,2015.36,1.0,1.0,753.66,4.0,block 110g,3194.580657745462,8542.618786181956
2023-05,296,000-999-2023050502,1.0,2.0,2.0,1534.93,2.0,2.0,574.0,4.0,tatin simple bco,2299.665217288335,6149.52113584039
2023-05,296,000-999-2023050503,1.0,2.0,2.0,1534.93,2.0,2.0,574.0,4.0,tatin simple negro,2299.665217288335,6149.52113584039
2023-06,296,000-999-202306202,1.0,2.0,2.0,1967.72,2.0,2.0,735.84,4.0,alf tatin negro,2831.948731769989,7572.953574796753
2023-06,296,000-999-202306203,2.0,4.0,4.0,3935.42,2.0,2.0,735.84,4.0,alf tatin bco,2831.948731769989,15145.830177731912
2023-06,296,000-999-202306402,1.0,1.0,1.0,1864.21,1.0,1.0,1394.27,4.0,bob leche x 30,5365.977873240028,7174.585705116508
2023-06,296,000-999-202306408,1.0,2.0,2.0,2278.32,2.0,2.0,852.0,4.0,rocklets 20g,3279.0013039084997,8768.326585353068
2023-06,296,000-999-202306455,2.0,4.0,4.0,4690.79,2.0,2.0,877.08,4.0,block 110g,3375.5240183474966,18052.941932348534
2023-06,296,000-999-202306480,1.0,2.0,2.0,1302.92,2.0,2.0,487.24,4.0,tab ar 95g mixto,1875.1884921553726,5014.408895408994
2023-07,296,000-999-202307209,1.0,2.0,2.0,2085.48,2.0,2.0,779.88,4.0,bombon arcor,2836.900539697721,7586.166253178441
2023-07,296,000-999-202307215,1.0,1.0,1.0,3061.58,1.0,1.0,2289.8,4.0,block 38g,8329.403056623893,11136.83894230875
2023-07,296,000-999-202307405,1.0,2.0,2.0,1772.67,2.0,2.0,662.9,4.0,alf tatin simple bco,2411.372733966276,6448.284966540954
2023-08,296,000-999-202307413,1.0,1.0,1.0,2990.41,1.0,1.0,2236.57,4.0,surt diversion 7u,7037.865909003893,9409.991456982938
2024-02,296,000-999-202401422,1.0,1.0,1.0,2910.74,1.0,1.0,2176.98,4.0,mana vainilla,2752.46046578256,3680.188507093279
2024-01,296,000-999-202401615,1.0,1.0,1.0,2386.71,1.0,1.0,1785.06,4.0,jg pv bc limonada,2525.5126925634336,3376.7304171669707
2024-03,296,000-999-202403207,2.0,2.0,2.0,10511.93,1.0,1.0,4127.1,4.0,bob leche 30,4722.2542334400005,12027.817582352
2024-03,296,000-999-202403267,1.0,2.0,2.0,5723.16,2.0,2.0,2140.22,4.0,block 110g,2448.8534214079996,6548.476300224
2024-04,296,000-999-202403267,1.0,2.0,2.0,5723.16,2.0,2.0,2140.22,4.0,block 110g,2310.2390767999996,6177.807830399999
2024-03,296,000-999-202403409,1.0,1.0,1.0,6250.44,1.0,1.0,4674.8,4.0,c mix x20 frut light,5348.936078719999,7151.793450815999
2024-04,296,000-999-202403430,1.0,1.0,1.0,2829.87,1.0,1.0,2116.5,4.0,mana vainilla,2284.63476,3054.6748727999993
2024-04,296,000-999-202403436,1.0,1.0,1.0,1839.59,1.0,1.0,1375.86,4.0,saladix 30g pizza,1485.1583183999996,1985.7270295999997
2024-03,296,000-999-202403437,1.0,1.0,1.0,1839.59,1.0,1.0,1375.86,4.0,saladix 30g jamon,1574.2678175039998,2104.870651376
2024-04,296,000-999-202403437,3.0,4.0,4.0,7358.37,1.3333333333333333,1.3333333333333333,1375.86,4.0,saladix 30g jamon,1485.1583183999996,7942.918912799999
2024-03,296,000-999-202403445,1.0,1.0,1.0,7066.68,1.0,1.0,5285.28,4.0,surt diversion,6047.451201791999,8085.7404827519995
2023-05,297,000-000-10128,1.0,3.0,3.0,246.16,3.0,3.0,67.8126,1.0,mentho plus menthol x 12 uds,271.68341030293897,986.211829072642
2023-05,297,000-000-10129,1.0,3.0,3.0,246.16,3.0,3.0,67.8126,1.0,mentho plus cherry x 12 uds,271.68341030293897,986.211829072642
2023-05,297,000-000-10130,1.0,3.0,3.0,246.16,3.0,3.0,67.8126,1.0,mentho plus strong x 12 uds,271.68341030293897,986.211829072642
2023-05,297,000-000-10131,1.0,3.0,3.0,246.16,3.0,3.0,67.8126,1.0,mentho plus miel x 12 uds,271.68341030293897,986.211829072642
2023-09,297,000-000-11554,1.0,12.0,1.0,1780.82,12.0,1.0,1471.7521,1.0,mentho plus cafe latte x 12 uds,4051.789984537623,4902.665768415951
2022-04,297,000-000-11878,1.0,100.0,100.0,400.51,100.0,100.0,3.31,1.0,butter toffees chocolate x 822 grs,30.1405342641833,3647.0046459661794
2022-06,297,000-000-12334,1.0,4.0,4.0,200.24,4.0,4.0,41.3716,1.0,topline 7 menthol x 16 uds,344.9793394988425,1669.7121441096842
2022-03,297,000-000-12453,1.0,3.0,3.0,342.53,3.0,3.0,104.8457,1.0,criollitas tostadas dulces x 195 grs,1011.0427893314555,3303.068095589075
2022-03,297,000-000-12955,1.0,3.0,3.0,245.88,3.0,3.0,75.2629,1.0,bagley salvado x 169 grs,725.771417894815,2371.057668944156
2022-05,297,000-000-13012,1.0,10.0,1.0,520.52,10.0,1.0,430.175,1.0,mogul frutales x 50 grs,3752.041395253861,4540.042045812843
2022-06,297,000-000-13348,1.0,3.0,3.0,266.51,3.0,3.0,81.5773,1.0,sonrisas frambuesa x 108 grs,680.2367583583647,2222.3081478559325
2022-11,297,000-000-13625,1.0,6.0,6.0,591.18,6.0,6.0,81.43,1.0,bagley salvado x 169 grs,509.9769908224671,3702.4216803932954
2023-06,297,000-000-13977,1.0,5.0,5.0,1122.03,5.0,5.0,206.0668,1.0,melitas x 159 grs,793.0672604369156,4318.23689322119
2022-10,297,000-000-3092,2.0,208.0,208.0,1258.1,104.0,104.0,4.9988,1.0,mogul eucaliptus x 1 kg,32.40203286360881,8154.956698748948
2022-06,297,000-000-3176,1.0,4.0,4.0,200.24,4.0,4.0,41.3716,1.0,topline 7 menta x 16 uds,344.9793394988425,1669.7121441096842
2022-06,297,000-000-3612,1.0,4.0,4.0,200.24,4.0,4.0,41.3716,1.0,topline 7 strong x 16 uds,344.9793394988425,1669.7121441096842
2022-11,297,000-000-3777,1.0,4.0,4.0,262.87,4.0,4.0,60.3477,1.0,criollitas original x 100 grs,377.9434907166523,1646.293154580645
2022-12,297,000-000-4681,1.0,12.0,1.0,931.55,12.0,1.0,769.88,1.0,mentho plus s a x 12u durazno,4605.136453496437,5572.186396911993
2023-09,297,000-000-4682,1.0,12.0,1.0,1780.82,12.0,1.0,1471.7521,1.0,mentho plus s a x 12u mentol,4051.789984537623,4902.665768415951
2022-06,297,000-000-5111,1.0,4.0,4.0,200.24,4.0,4.0,41.3716,1.0,topline 7 strawberry x 16 uds,344.9793394988425,1669.7121441096842
2022-11,297,000-000-8721,1.0,4.0,4.0,292.07,4.0,4.0,67.0512,1.0,traviatas x 101 grs,419.9259389295763,1829.1659058027503
2023-04,297,000-000-9419,1.0,2.0,2.0,225.37,2.0,2.0,103.4764,1.0,opera x 55 grs,438.61118537952456,955.2883831384108
2022-05,297,000-999-202206345,1.0,1.0,1.0,1112.6,1.0,1.0,919.5,4.0,turron,8019.99665935009,9704.23956845341
2022-10,297,000-999-202209321,1.0,1.0,1.0,356.41,1.0,1.0,294.55,4.0,gajitos,1909.2619788701238,2310.2361632629463
2022-10,297,000-999-202210517,1.0,1.0,1.0,653.11,1.0,1.0,539.76,4.0,merengadas,3498.7039406380513,4233.43436095694
2022-04,297,000-999-88804713,1.0,5.0,5.0,200.26,5.0,5.0,33.1,4.0,bols fruta x64g,301.40534264183304,1823.5478524910416
2022-04,297,000-999-88811878,1.0,10.0,10.0,400.51,10.0,10.0,33.1,4.0,bols butter surtida x64g,301.40534264183304,3647.0046459661794
2022-10,297,000-999-ag3092,2.0,13.0,13.0,1258.0900000000001,6.5,6.5,79.9808,4.0,bol mog eucalipto 90g,518.432525817741,8154.891879126512
2022-09,304,000-000-10342,1.0,4.0,4.0,744.64,2.0,2.0,153.8517,1.0,cofler aireado mixto x 55 grs,1059.0910869753648,5125.98552375655
2022-06,304,000-000-11283,1.0,2.0,2.0,369.2,2.0,2.0,152.5578,1.0,cofler block x 110 grs,1272.1115228658427,3078.594304860644
2022-07,304,000-000-11283,1.0,2.0,2.0,369.2,2.0,2.0,152.5578,1.0,cofler block x 110 grs,1200.105210250795,2904.334249868532
2022-08,304,000-000-11283,1.0,2.0,2.0,424.56,2.0,2.0,175.4414,1.0,cofler block x 110 grs,1288.627862865694,3118.419286771874
2022-05,304,000-000-11913,1.0,30.0,1.0,787.58,30.0,1.0,650.89,1.0,bon o bon leche x 30 uds,5677.145867976487,6869.373538848226
2022-09,304,000-000-11915,1.0,36.0,2.0,1471.02,18.0,1.0,607.8632,1.0,bon o bon leche x 18 uds,4184.435383036544,10126.272057848571
2022-07,304,000-000-12489,1.0,1.0,1.0,47.01,1.0,1.0,43.139,1.0,snack saladix cross x 27 pizza,339.3555666443083,369.80702352740974
2022-06,304,000-000-13311,1.0,4.0,4.0,1369.96,4.0,4.0,283.05,1.0,cofler block miti miti x 170 grs,2360.2278385449767,11423.486061448777
2024-04,304,000-000-6140,1.0,63.0,63.0,5711.17,63.0,63.0,83.1984,1.0,alf bon o bon triple x 60 grs,89.807680896,6164.8653448
2024-04,304,000-000-6596,1.0,63.0,63.0,5711.16,63.0,63.0,83.1984,1.0,alf cofler block x 60 g,89.807680896,6164.854550399999
2022-04,304,000-000-6768,1.0,3.0,3.0,249.85,3.0,3.0,76.4767,1.0,tortitas black x 125 grs,696.3893041576033,2275.109512358368
2022-05,304,000-000-6770,1.0,3.0,3.0,274.79,3.0,3.0,84.1101,1.0,tortitas chocolate x 125 grs,733.6190549402959,2396.7535421672774
2022-06,304,000-000-7463,1.0,5.0,5.0,440.77,5.0,5.0,72.8538,1.0,choc tofi leche x 28 grs,607.4953785684086,3675.384647219464
2024-04,304,000-000-9537,1.0,63.0,63.0,5711.16,63.0,63.0,83.1984,1.0,alf tofi triple blanco x 73g,89.807680896,6164.854550399999
2022-01,304,000-999-202201247,1.0,4.0,4.0,1385.79,4.0,4.0,286.32,4.0,rockletes 20g,3181.8071071016643,15399.959733691028
2022-02,304,000-999-202201247,1.0,2.0,2.0,692.89,2.0,2.0,286.32,4.0,rockletes 20g,2959.8205647457344,7162.720281875775
2022-05,304,000-999-202206203,1.0,1.0,1.0,787.58,1.0,1.0,650.89,4.0,bob leche 30u,5677.145867976487,6869.373538848226
2022-06,304,000-999-202206234,1.0,2.0,2.0,1369.96,2.0,2.0,566.1,4.0,block miti miti,4720.4556770899535,11423.486061448777
2024-03,304,000-999-202403254,1.0,1.0,1.0,4997.97,1.0,1.0,4130.55,4.0,cofler air 55g leche,4726.20174552,5718.709261008
2024-04,304,000-999-202403254,2.0,2.0,2.0,9995.93,1.0,1.0,4130.55,4.0,cofler air 55g leche,4458.680891999999,10790.0066792
2022-02,311,000-000-10130,1.0,12.0,1.0,613.52,12.0,1.0,507.0361,1.0,mentho plus strong x 12 uds,5241.463662505151,6342.23635401929
2022-02,311,000-000-10170,1.0,4.0,4.0,591.81,4.0,4.0,132.9084,1.0,chocolinas x 170 grs,1373.9348126133418,6117.81017191315
2022-02,311,000-000-10173,1.0,4.0,4.0,418.45,4.0,4.0,96.0631,1.0,kesitas x 75 grs,993.0481241031922,4325.708701166012
2022-02,311,000-000-10174,1.0,4.0,4.0,418.45,4.0,4.0,96.0631,1.0,rex x 75 grs,993.0481241031922,4325.708701166012
2022-02,311,000-000-10269,1.0,6.0,6.0,530.48,6.0,6.0,81.1877,1.0,alf ser x 47 grs,839.2743226613834,5483.813960555733
2024-05,311,000-000-10342,2.0,3.0,3.0,3813.2700000000004,1.5,1.5,1043.7129,1.0,cofler aireado mixto x 55 grs,1075.024287,3927.6681000000003
2024-05,311,000-000-11290,1.0,6.0,6.0,3641.86,6.0,6.0,501.6337,1.0,h bon o bon leche x 20 grs,516.6827109999999,3751.1158
2024-05,311,000-000-11292,1.0,24.0,1.0,14567.44,24.0,1.0,12039.2097,1.0,h cofler block exh x 24 uds,12400.385991,15004.4632
2024-05,311,000-000-11586,1.0,2.0,2.0,2683.86,2.0,2.0,1068.7334,1.0,cofler aireado bon o bon x 67 grs,1100.795402,2764.3758000000003
2024-01,311,000-000-11646,1.0,24.0,2.0,1413.38,24.0,2.0,584.04,1.0,mogul rollo extreme x 12 uds,826.3029998794145,1999.6577870857598
2022-07,311,000-000-12489,1.0,1.0,1.0,47.63,1.0,1.0,39.5772,1.0,snack saladix cross x 27 pizza,311.33645036266756,374.6842912276224
2022-10,311,000-000-12625,1.0,20.0,20.0,1594.29,20.0,20.0,66.2442,1.0,cereal mix light yog frut x 20 uds,429.39240326147774,10334.127585445085
2022-02,311,000-000-12882,1.0,184.0,4.0,1040.68,184.0,4.0,215.0183,1.0,mogul jelly buttons x 220 grs,2222.742337722366,10757.984301898545
2022-02,311,000-000-12890,1.0,34.0,1.0,260.17,34.0,1.0,215.0183,1.0,mogul anillos x 220 grs,2222.742337722366,2689.496075474636
2022-02,311,000-000-12891,1.0,168.0,4.0,1040.68,168.0,4.0,215.0183,1.0,mogul eucaliptus x 220 grs,2222.742337722366,10757.984301898545
2024-03,311,000-000-12952,1.0,3.0,3.0,1032.27,3.0,3.0,284.3731,1.0,macucas x 85 grs,325.38152100784,1181.129940528
2023-07,311,000-000-12962,1.0,1.0,1.0,112.25,1.0,1.0,93.2726,1.0,snack saladix cross orig x 27 grs,339.2894923308838,408.32190283257574
2022-02,311,000-000-12996,1.0,2.0,2.0,680.45,2.0,2.0,276.5848,1.0,la camp ensalada de atun x 180 grs,2859.1833575582773,7034.122322161342
2022-02,311,000-000-13010,1.0,10.0,1.0,789.28,10.0,1.0,652.2973,1.0,mogul rodajas acidas x 50 grs,6743.095008620137,8159.14772053127
2024-01,311,000-000-13023,1.0,20.0,2.0,2077.3,20.0,2.0,858.3904,1.0,mogul oso extreme x 50 grs,1214.4554526876423,2938.9754497115064
2024-01,311,000-000-13024,1.0,20.0,2.0,2077.3,20.0,2.0,858.3904,1.0,mogul sandia extreme x 50 grs,1214.4554526876423,2938.9754497115064
2022-02,311,000-000-13058,1.0,12.0,1.0,821.77,12.0,1.0,679.1484,1.0,mentho plus 2 creamix frutilla x 12 uds,7020.667088691542,8495.011684447829
2022-02,311,000-000-13099,1.0,500.0,5.0,1300.86,500.0,5.0,215.0183,1.0,mogul frutales x 220 grs,2222.742337722366,13447.583751938866
2024-03,311,000-000-13241,1.0,6.0,6.0,7028.45,6.0,6.0,876.1145,1.0,la camp choclo grano ama x 300,1002.4558180327999,8041.997472079999
2022-06,311,000-000-13324,1.0,3.0,3.0,344.69,3.0,3.0,95.4819,1.0,mana rell vai cho x 152 grs,796.1810226361689,2874.216335163639
2022-11,311,000-000-13326,1.0,3.0,3.0,468.5,3.0,3.0,129.7769,1.0,mana rell vai fru x 152 grs,812.7622858930152,2934.1056146423407
2022-09,311,000-000-13349,1.0,2.0,2.0,210.46,1.0,1.0,87.4396,1.0,macucas x 110 grs,601.9205573204007,1448.7737877763798
2022-11,311,000-000-13358,1.0,6.0,6.0,749.05,6.0,6.0,103.744,1.0,alf minitorta clasico x 69 grs,649.7243391365101,4691.124462428698
2022-01,311,000-000-13375,1.0,3.0,3.0,215.76,3.0,3.0,59.7676,1.0,mana chocolatada x 145 grs,664.1833419055932,2397.6903514538108
2022-02,311,000-000-13390,1.0,6.0,6.0,283.26,6.0,6.0,39.2323,1.0,saladix extra queso x 30 grs,405.5621973395994,2928.18794764556
2022-02,311,000-000-13393,1.0,50.0,1.0,483.26,50.0,1.0,399.39,1.0,topline 7 turbo mint conf 50 uds x 125 grs,4128.676778966887,4995.679261382452
2022-03,311,000-000-13522,1.0,20.0,20.0,1570.54,20.0,20.0,64.8984,1.0,barra nat b alm mani semillas x 20 uds,625.8249919562608,15144.952462109788
2022-02,311,000-000-13648,1.0,80.0,1.0,878.93,80.0,1.0,726.39,1.0,choco mani x 80 uds,7509.025076926705,9085.900701913832
2022-05,311,000-000-13770,2.0,12.0,12.0,664.25,6.0,6.0,45.99995,1.0,saladix queso x 30 grs,401.21745006011,5793.673497523978
2022-12,311,000-000-13890,1.0,4.0,4.0,1156.86,4.0,4.0,240.3408,1.0,surtido diversion x 390 grs,1437.6294738692995,6919.9072031899605
2024-04,311,000-000-14128,1.0,6.0,6.0,3112.23,6.0,6.0,387.9478,1.0,snack sala corss fuego x 67 grs,418.7663732319999,3359.4655511999995
2024-04,311,000-000-14336,2.0,11.0,11.0,12081.060000000001,5.5,5.5,846.31095,1.0,surtido diversion x 400 grs,913.541891868,13040.779406399999
2024-03,311,000-000-14364,1.0,3.0,3.0,1108.74,3.0,3.0,305.4371,1.0,alfajor cofler mousse x 40 grs,349.48308461743994,1268.6274039359998
2024-03,311,000-000-14365,1.0,3.0,3.0,1108.7,3.0,3.0,305.425,1.0,alf cofler block x 40 grs,349.46923971999996,1268.5816356799999
2022-02,311,000-000-1999,1.0,12.0,1.0,587.77,12.0,1.0,485.7571,1.0,mogul ositos x 12 uds,5021.492924180114,6076.046847375665
2022-02,311,000-000-2001,1.0,12.0,1.0,587.77,12.0,1.0,485.7571,1.0,mogul tiburoncitos x 12 uds,5021.492924180114,6076.046847375665
2022-02,311,000-000-2594,1.0,2.0,2.0,464.33,2.0,2.0,191.8676,1.0,mogul moras x 150 grs,1983.4229819377226,4799.991208537255
2022-02,311,000-000-2624,1.0,130.0,130.0,967.76,130.0,130.0,6.1523,1.0,mogul moras x 500 grs,63.59913404751741,10004.176968910073
2022-02,311,000-000-2631,1.0,316.0,4.0,2588.55,316.0,4.0,534.8243,1.0,mogul dientes x 500 grs,5528.722973127068,26759.02320086816
2022-02,311,000-000-3081,1.0,285.0,285.0,1451.65,285.0,285.0,4.2095,1.0,mogul jelly buttons x 1 kg,43.51552342587724,15006.368827930797
2022-02,311,000-000-3092,1.0,128.0,128.0,774.22,128.0,128.0,4.9988,1.0,mogul eucaliptus x 1 kg,51.67487789553988,8003.4656246068835
2022-02,311,000-000-3113,1.0,630.0,630.0,1451.58,630.0,630.0,1.9042,1.0,mogul frutales x 1 kg,19.68458479808895,15005.645205970988
2022-02,311,000-000-3750,1.0,8.0,8.0,869.06,8.0,8.0,99.7541,1.0,alf b n 3 0 negro x 73 5 grs,1031.2036762982063,8983.870005580917
2022-08,311,000-000-4056,1.0,6.0,6.0,363.74,6.0,6.0,50.3803,1.0,alf tatin triple negro x 60 grs,370.04639907987803,2671.692649732432
2024-03,311,000-000-4303,1.0,3.0,3.0,1108.74,3.0,3.0,305.4371,1.0,alf bon o bon leche x 40 g,349.48308461743994,1268.6274039359998
2024-05,311,000-000-5745,1.0,2.0,2.0,6880.92,2.0,2.0,2843.3525,1.0,h cofler block x 56 g,2928.6530749999997,7087.3476
2024-05,311,000-000-5879,1.0,2.0,2.0,6880.92,2.0,2.0,2843.3525,1.0,h bob leche x55g,2928.6530749999997,7087.3476
2024-03,311,000-000-6768,1.0,3.0,3.0,1683.63,3.0,3.0,463.811,1.0,tortitas black x 125 grs,530.6955145904,1926.420221232
2024-03,311,000-000-6770,1.0,3.0,3.0,1683.62,3.0,3.0,463.811,1.0,tortitas chocolate x 125 grs,530.6955145904,1926.4087791679997
2022-02,311,000-000-6900,1.0,20.0,1.0,633.69,20.0,1.0,523.7098,1.0,topline tab menta x 20 uds,5413.827312094425,6550.742853009656
2022-02,311,000-000-6906,1.0,20.0,1.0,633.7,20.0,1.0,523.7098,1.0,topline tab strong x 20 uds,5413.827312094425,6550.846227575343
2022-02,311,000-000-6934,1.0,20.0,1.0,633.69,20.0,1.0,523.7098,1.0,topline tab sandia menta x 20 uds,5413.827312094425,6550.742853009656
2023-11,311,000-000-6973,1.0,4.0,4.0,1569.94,4.0,4.0,326.1599,1.0,saladix pizza x 100 grs,720.599183116615,3468.536388262624
2023-11,311,000-000-7167,1.0,4.0,4.0,1569.94,4.0,4.0,326.1599,1.0,saladix jamon x 100 grs,720.599183116615,3468.536388262624
2023-11,311,000-000-7168,1.0,4.0,4.0,1569.94,4.0,4.0,326.1599,1.0,saladix calabresa x 100 grs,720.599183116615,3468.536388262624
2023-11,311,000-000-7174,1.0,4.0,4.0,1569.94,4.0,4.0,326.1599,1.0,saladix parmesano x 100 grs,720.599183116615,3468.536388262624
2023-06,311,000-000-7463,1.0,25.0,25.0,5167.78,25.0,25.0,154.6022,1.0,choc tofi leche x 28 grs,595.0009570271393,19888.682345436933
2023-07,311,000-000-7463,1.0,10.0,10.0,2191.13,10.0,10.0,163.8784,1.0,choc tofi leche x 28 grs,596.1259698989575,7970.479919407944
2022-03,311,000-000-8721,1.0,4.0,4.0,292.07,4.0,4.0,67.0512,1.0,traviatas x 101 grs,646.5847648117309,2816.4747574773046
2024-05,311,000-000-9537,1.0,5.0,5.0,3280.12,5.0,5.0,490.649,1.0,alf tofi triple blanco x 73g,505.36847,3378.5236
2023-09,311,000-000-9849,1.0,2.0,2.0,878.57,2.0,2.0,328.5509,1.0,la camp choclo cremoso x 300,904.513230204205,2418.7369100511014
2022-02,311,000-999-202201200,1.0,1.0,1.0,648.07,1.0,1.0,484.7,4.0,bob leche,5010.565198841357,6699.395478467339
2022-03,311,000-999-202201267,1.0,2.0,2.0,492.71,2.0,2.0,184.25,4.0,oblea bob leche,1776.7503477426417,4751.276330183321
2022-03,311,000-999-202201268,1.0,2.0,2.0,492.71,2.0,2.0,184.25,4.0,oblea bob bca,1776.7503477426417,4751.276330183321
2022-06,311,000-999-202206203,1.0,1.0,1.0,870.29,1.0,1.0,650.89,4.0,bob leche 30u,5427.481709346546,7256.960556817904
2022-06,311,000-999-202206229,1.0,2.0,2.0,1499.36,2.0,2.0,560.7,4.0,block 38g,4675.427483031862,12502.495007951939
2022-07,311,000-999-202206231,1.0,1.0,1.0,756.07,1.0,1.0,565.48,4.0,block 110g,4448.382805026158,5947.670629193123
2022-09,311,000-999-202209904,2.0,8.0,8.0,3535.6,2.0,2.0,330.54,4.0,alf tatin simple negro,2275.3857636206626,24338.518502623625
2022-09,311,000-999-202209905,2.0,8.0,8.0,3535.6,2.0,2.0,330.54,4.0,alf tatin simple bco,2275.3857636206626,24338.518502623625
2022-10,311,000-999-202209905,1.0,2.0,2.0,883.89,2.0,2.0,330.54,4.0,alf tatin simple bco,2142.5478000194557,5729.341607548849
2022-09,311,000-999-202209945,1.0,2.0,2.0,2111.28,1.0,1.0,789.53,4.0,bob leche 30u,5435.001276551768,14533.721955034283
2022-09,311,000-999-202209949,1.0,4.0,4.0,2689.56,2.0,2.0,502.89,4.0,block 110g,3461.816260262585,18514.511207126485
2022-10,311,000-999-202210245,1.0,2.0,2.0,1286.45,2.0,2.0,481.08,4.0,roclets 20g,3118.342396180068,8338.720328356716
2023-04,311,000-999-2023040222,1.0,3.0,3.0,2196.66,3.0,3.0,547.64,4.0,block 110g,2321.3121983490228,9311.10520346462
2023-06,311,000-999-202306408,1.0,2.0,2.0,2278.34,2.0,2.0,852.0,4.0,rocklets 20g,3279.0013039084997,8768.403557214662
2023-07,311,000-999-202307404,1.0,2.0,2.0,1772.66,2.0,2.0,662.9,4.0,alf tatin simple negro,2411.372733966276,6448.248590424889
2023-07,311,000-999-202307405,1.0,2.0,2.0,1772.66,2.0,2.0,662.9,4.0,alf tatin simple bco,2411.372733966276,6448.248590424889
2024-03,311,000-999-202403207,1.0,1.0,1.0,5518.14,1.0,1.0,4127.1,4.0,bob leche 30,4722.2542334400005,6313.891104096
2024-03,311,000-999-202403219,1.0,1.0,1.0,7576.9,1.0,1.0,5666.88,4.0,rocklets 20g,6484.080364032,8669.537472159998
2024-03,311,000-999-202403254,1.0,1.0,1.0,5522.76,1.0,1.0,4130.55,4.0,cofler air 55g leche,4726.20174552,6319.177337663999
2024-03,311,000-999-202403267,2.0,11.0,11.0,29845.91,3.6666666666666665,3.6666666666666665,2140.22,4.0,block 110g,2448.8534214079996,34149.881235823996
